hour,datetime,date,hour_of_day,day_of_week,load_MW,pv_MW,wind_MW,RES_tot_MW,net_load_MW,import_price_EUR_MWh,export_price_EUR_MWh,cf045_import_MW,cf045_export_MW,cf045_DG_MW,cf045_ELY_MW,cf045_FC_MW,cf045_H2_SOC_MWh,cf060_import_MW,cf060_export_MW,cf060_DG_MW,cf060_ELY_MW,cf060_FC_MW,cf060_H2_SOC_MWh
5447,2022-08-15 23:00:00,2022-08-15,23,Monday,8.55,0.0,0.17,0.17,8.38,468.68,465.26,8.39,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0
5448,2022-08-16 00:00:00,2022-08-16,0,Tuesday,7.86,0.0,0.0,0.0,7.86,468.68,444.5,7.86,0.0,0.0,0.0,0.0,0.0,7.86,0.0,0.0,0.0,0.0,0.0
5449,2022-08-16 01:00:00,2022-08-16,1,Tuesday,7.84,0.0,0.0,0.0,7.84,468.68,431.1,7.84,0.0,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,0.0,0.0
5450,2022-08-16 02:00:00,2022-08-16,2,Tuesday,6.27,0.0,0.0,0.0,6.27,468.68,423.6,6.27,0.0,0.0,0.0,0.0,0.0,6.27,0.0,0.0,0.0,0.0,0.0
5451,2022-08-16 03:00:00,2022-08-16,3,Tuesday,7.74,0.0,0.1,0.1,7.64,468.68,422.59,7.63,0.0,0.0,0.0,0.0,0.0,7.63,0.0,0.0,0.0,0.0,0.0
5452,2022-08-16 04:00:00,2022-08-16,4,Tuesday,10.64,0.0,0.23,0.23,10.41,468.68,440.99,10.41,0.0,0.0,0.0,0.0,0.0,10.41,0.0,0.0,0.0,0.0,0.0
5453,2022-08-16 05:00:00,2022-08-16,5,Tuesday,11.05,0.02,0.24,0.26,10.79,468.68,490.0,20.0,9.2,0.0,0.0,0.0,0.0,20.0,9.2,0.0,0.0,0.0,0.0
5454,2022-08-16 06:00:00,2022-08-16,6,Tuesday,11.74,0.37,0.07,0.44,11.3,468.68,512.31,20.0,8.7,0.0,0.0,0.0,0.0,20.0,8.7,0.0,0.0,0.0,0.0
5455,2022-08-16 07:00:00,2022-08-16,7,Tuesday,12.44,0.98,0.04,1.02,11.42,548.58,514.9,11.41,0.0,0.0,0.0,0.0,0.0,11.41,0.0,0.0,0.0,0.0,0.0
5456,2022-08-16 08:00:00,2022-08-16,8,Tuesday,12.99,1.76,0.0,1.76,11.23,532.76,497.3,11.22,0.0,0.0,0.0,0.0,0.0,11.22,0.0,0.0,0.0,0.0,0.0
5457,2022-08-16 09:00:00,2022-08-16,9,Tuesday,9.63,2.44,0.0,2.44,7.19,532.76,472.02,7.2,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0
5458,2022-08-16 10:00:00,2022-08-16,10,Tuesday,10.9,2.98,0.0,2.98,7.92,532.76,465.26,7.92,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0,0.0,0.0
5459,2022-08-16 11:00:00,2022-08-16,11,Tuesday,8.5,3.39,0.0,3.39,5.11,532.76,462.28,5.11,0.0,0.0,0.0,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0
5460,2022-08-16 12:00:00,2022-08-16,12,Tuesday,8.17,3.33,0.0,3.33,4.84,532.76,470.31,4.84,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0
5461,2022-08-16 13:00:00,2022-08-16,13,Tuesday,7.37,3.21,0.0,3.21,4.16,532.76,475.97,4.16,0.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,0.0
5462,2022-08-16 14:00:00,2022-08-16,14,Tuesday,2.57,2.75,0.0,2.75,-0.18,532.76,477.29,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
5463,2022-08-16 15:00:00,2022-08-16,15,Tuesday,3.8,2.25,0.0,2.25,1.55,532.76,478.55,1.55,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0
5464,2022-08-16 16:00:00,2022-08-16,16,Tuesday,3.86,1.63,0.0,1.63,2.23,532.76,507.0,2.24,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0
5465,2022-08-16 17:00:00,2022-08-16,17,Tuesday,3.39,0.95,0.03,0.98,2.41,532.76,600.05,18.4,16.0,0.0,0.0,0.0,0.0,18.4,16.0,0.0,0.0,0.0,0.0
5466,2022-08-16 18:00:00,2022-08-16,18,Tuesday,2.1,0.29,0.15,0.44,1.66,532.76,650.0,17.66,16.0,0.0,0.0,0.0,0.0,17.66,16.0,0.0,0.0,0.0,0.0
5467,2022-08-16 19:00:00,2022-08-16,19,Tuesday,1.64,0.02,0.34,0.36,1.28,548.58,650.0,17.29,16.0,0.0,0.0,0.0,0.0,17.29,16.0,0.0,0.0,0.0,0.0
5468,2022-08-16 20:00:00,2022-08-16,20,Tuesday,5.18,0.0,0.37,0.37,4.81,548.58,648.38,20.0,15.19,0.0,0.0,0.0,0.0,20.0,15.19,0.0,0.0,0.0,0.0
5469,2022-08-16 21:00:00,2022-08-16,21,Tuesday,2.42,0.0,0.34,0.34,2.08,548.58,580.0,18.08,16.0,0.0,0.0,0.0,0.0,18.08,16.0,0.0,0.0,0.0,0.0
5470,2022-08-16 22:00:00,2022-08-16,22,Tuesday,3.62,0.0,0.29,0.29,3.33,548.58,513.28,3.33,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0
5471,2022-08-16 23:00:00,2022-08-16,23,Tuesday,2.85,0.0,0.26,0.26,2.59,468.68,523.94,18.59,16.0,0.0,0.0,0.0,0.0,18.59,16.0,0.0,0.0,0.0,0.0
5472,2022-08-17 00:00:00,2022-08-17,0,Wednesday,2.76,0.0,0.27,0.27,2.49,468.68,483.88,18.49,16.0,0.0,0.0,0.0,0.0,18.49,16.0,0.0,0.0,0.0,0.0
5473,2022-08-17 01:00:00,2022-08-17,1,Wednesday,4.42,0.0,0.24,0.24,4.18,468.68,472.13,20.0,15.82,0.0,0.0,0.0,0.0,20.0,15.82,0.0,0.0,0.0,0.0
5474,2022-08-17 02:00:00,2022-08-17,2,Wednesday,3.84,0.0,0.17,0.17,3.67,468.68,460.07,3.67,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0
5475,2022-08-17 03:00:00,2022-08-17,3,Wednesday,4.46,0.0,0.06,0.06,4.4,468.68,465.2,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0
5476,2022-08-17 04:00:00,2022-08-17,4,Wednesday,2.72,0.0,0.02,0.02,2.7,468.68,469.89,18.7,16.0,0.0,0.0,0.0,0.0,18.7,16.0,0.0,0.0,0.0,0.0
5477,2022-08-17 05:00:00,2022-08-17,5,Wednesday,1.46,0.01,0.02,0.03,1.43,468.68,528.22,17.43,16.0,0.0,0.0,0.0,0.0,17.43,16.0,0.0,0.0,0.0,0.0
5478,2022-08-17 06:00:00,2022-08-17,6,Wednesday,4.7,0.28,0.02,0.3,4.4,468.68,580.0,20.0,15.6,0.0,0.0,0.0,0.0,20.0,15.6,0.0,0.0,0.0,0.0
5479,2022-08-17 07:00:00,2022-08-17,7,Wednesday,7.97,0.84,0.03,0.87,7.1,548.58,540.46,7.11,0.0,0.0,0.0,0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.0
5480,2022-08-17 08:00:00,2022-08-17,8,Wednesday,5.16,1.56,0.04,1.6,3.56,532.76,540.0,19.57,16.0,0.0,0.0,0.0,0.0,19.57,16.0,0.0,0.0,0.0,0.0
5481,2022-08-17 09:00:00,2022-08-17,9,Wednesday,4.89,2.1,0.04,2.14,2.75,532.76,523.94,2.75,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0
5482,2022-08-17 10:00:00,2022-08-17,10,Wednesday,5.67,2.59,0.06,2.65,3.02,532.76,505.17,3.02,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0
5483,2022-08-17 11:00:00,2022-08-17,11,Wednesday,5.26,3.15,0.16,3.31,1.95,532.76,505.23,1.96,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0
5484,2022-08-17 12:00:00,2022-08-17,12,Wednesday,3.82,3.19,0.26,3.45,0.37,532.76,510.74,0.36,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0
5485,2022-08-17 13:00:00,2022-08-17,13,Wednesday,2.2,2.81,0.44,3.25,-1.05,532.76,515.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0
5486,2022-08-17 14:00:00,2022-08-17,14,Wednesday,4.45,2.25,0.72,2.97,1.48,532.76,520.16,1.47,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0
5487,2022-08-17 15:00:00,2022-08-17,15,Wednesday,4.39,2.04,0.93,2.97,1.42,532.76,541.6,17.43,16.0,0.0,0.0,0.0,0.0,17.43,16.0,0.0,0.0,0.0,0.0
5488,2022-08-17 16:00:00,2022-08-17,16,Wednesday,3.79,1.53,0.95,2.48,1.31,532.76,580.0,17.31,16.0,0.0,0.0,0.0,0.0,17.31,16.0,0.0,0.0,0.0,0.0
5489,2022-08-17 17:00:00,2022-08-17,17,Wednesday,5.4,0.83,0.95,1.78,3.62,532.76,650.0,19.62,16.0,0.0,0.0,0.0,0.0,19.62,16.0,0.0,0.0,0.0,0.0
5490,2022-08-17 18:00:00,2022-08-17,18,Wednesday,2.53,0.31,0.95,1.26,1.27,532.76,650.0,17.26,16.0,0.0,0.0,0.0,0.0,17.26,16.0,0.0,0.0,0.0,0.0
5491,2022-08-17 19:00:00,2022-08-17,19,Wednesday,3.92,0.02,0.89,0.91,3.01,548.58,650.0,19.02,16.0,0.0,0.0,0.0,0.0,19.02,16.0,0.0,0.0,0.0,0.0
5492,2022-08-17 20:00:00,2022-08-17,20,Wednesday,4.18,0.0,0.83,0.83,3.35,548.58,629.09,19.35,16.0,0.0,0.0,0.0,0.0,19.35,16.0,0.0,0.0,0.0,0.0
5493,2022-08-17 21:00:00,2022-08-17,21,Wednesday,6.89,0.0,0.81,0.81,6.08,548.58,552.03,20.0,13.92,0.0,0.0,0.0,0.0,20.0,13.92,0.0,0.0,0.0,0.0
5494,2022-08-17 22:00:00,2022-08-17,22,Wednesday,3.36,0.0,0.77,0.77,2.59,548.58,514.99,2.59,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.0
5495,2022-08-17 23:00:00,2022-08-17,23,Wednesday,3.74,0.0,0.73,0.73,3.01,468.68,526.78,19.01,16.0,0.0,0.0,0.0,0.0,19.01,16.0,0.0,0.0,0.0,0.0
5496,2022-08-18 00:00:00,2022-08-18,0,Thursday,1.97,0.0,0.72,0.72,1.25,468.68,479.9,17.25,16.0,0.0,0.0,0.0,0.0,17.25,16.0,0.0,0.0,0.0,0.0
5497,2022-08-18 01:00:00,2022-08-18,1,Thursday,4.98,0.0,0.72,0.72,4.26,468.68,480.0,20.0,15.75,0.0,0.0,0.0,0.0,20.0,15.75,0.0,0.0,0.0,0.0
5498,2022-08-18 02:00:00,2022-08-18,2,Thursday,2.65,0.0,0.73,0.73,1.92,468.68,475.64,17.92,16.0,0.0,0.0,0.0,0.0,17.92,16.0,0.0,0.0,0.0,0.0
5499,2022-08-18 03:00:00,2022-08-18,3,Thursday,3.21,0.0,0.72,0.72,2.49,468.68,479.94,18.49,16.0,0.0,0.0,0.0,0.0,18.49,16.0,0.0,0.0,0.0,0.0
5500,2022-08-18 04:00:00,2022-08-18,4,Thursday,3.25,0.0,0.7,0.7,2.55,468.68,501.73,18.55,16.0,0.0,0.0,0.0,0.0,18.55,16.0,0.0,0.0,0.0,0.0
5501,2022-08-18 05:00:00,2022-08-18,5,Thursday,3.55,0.02,0.62,0.64,2.91,468.68,550.0,18.91,16.0,0.0,0.0,0.0,0.0,18.91,16.0,0.0,0.0,0.0,0.0
5502,2022-08-18 06:00:00,2022-08-18,6,Thursday,2.47,0.36,0.54,0.9,1.57,468.68,597.53,17.56,16.0,0.0,0.0,0.0,0.0,17.56,16.0,0.0,0.0,0.0,0.0
5503,2022-08-18 07:00:00,2022-08-18,7,Thursday,5.22,1.0,0.39,1.39,3.83,548.58,592.0,19.83,16.0,0.0,0.0,0.0,0.0,19.83,16.0,0.0,0.0,0.0,0.0
5504,2022-08-18 08:00:00,2022-08-18,8,Thursday,4.51,1.7,0.27,1.97,2.54,532.76,567.0,18.54,16.0,0.0,0.0,0.0,0.0,18.54,16.0,0.0,0.0,0.0,0.0
5505,2022-08-18 09:00:00,2022-08-18,9,Thursday,6.59,2.3,0.24,2.54,4.05,532.76,561.0,20.0,15.95,0.0,0.0,0.0,0.0,20.0,15.95,0.0,0.0,0.0,0.0
5506,2022-08-18 10:00:00,2022-08-18,10,Thursday,8.48,2.76,0.3,3.06,5.42,532.76,546.9,20.0,14.58,0.0,0.0,0.0,0.0,20.0,14.58,0.0,0.0,0.0,0.0
5507,2022-08-18 11:00:00,2022-08-18,11,Thursday,8.19,2.51,0.52,3.03,5.16,532.76,540.67,20.0,14.84,0.0,0.0,0.0,0.0,20.0,14.84,0.0,0.0,0.0,0.0
5508,2022-08-18 12:00:00,2022-08-18,12,Thursday,7.44,2.5,0.88,3.38,4.06,532.76,535.0,20.0,15.94,0.0,0.0,0.0,0.0,20.0,15.94,0.0,0.0,0.0,0.0
5509,2022-08-18 13:00:00,2022-08-18,13,Thursday,8.68,2.03,1.32,3.35,5.33,532.76,535.0,20.0,14.68,0.0,0.0,0.0,0.0,20.0,14.68,0.0,0.0,0.0,0.0
5510,2022-08-18 14:00:00,2022-08-18,14,Thursday,5.51,2.02,1.66,3.68,1.83,532.76,532.27,1.84,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0
5511,2022-08-18 15:00:00,2022-08-18,15,Thursday,7.27,1.57,1.8,3.37,3.9,532.76,538.22,19.9,16.0,0.0,0.0,0.0,0.0,19.9,16.0,0.0,0.0,0.0,0.0
5512,2022-08-18 16:00:00,2022-08-18,16,Thursday,6.4,1.16,1.88,3.04,3.36,532.76,561.07,19.36,16.0,0.0,0.0,0.0,0.0,19.36,16.0,0.0,0.0,0.0,0.0
5513,2022-08-18 17:00:00,2022-08-18,17,Thursday,5.92,0.64,1.88,2.52,3.4,532.76,600.0,19.4,16.0,0.0,0.0,0.0,0.0,19.4,16.0,0.0,0.0,0.0,0.0
5514,2022-08-18 18:00:00,2022-08-18,18,Thursday,6.03,0.24,1.66,1.9,4.13,532.76,650.0,20.0,15.87,0.0,0.0,0.0,0.0,20.0,15.87,0.0,0.0,0.0,0.0
5515,2022-08-18 19:00:00,2022-08-18,19,Thursday,8.16,0.01,1.39,1.4,6.76,548.58,645.37,20.0,13.23,0.0,0.0,0.0,0.0,20.0,13.23,0.0,0.0,0.0,0.0
5516,2022-08-18 20:00:00,2022-08-18,20,Thursday,7.94,0.0,1.25,1.25,6.69,548.58,600.06,20.0,13.31,0.0,0.0,0.0,0.0,20.0,13.31,0.0,0.0,0.0,0.0
5517,2022-08-18 21:00:00,2022-08-18,21,Thursday,8.59,0.0,1.18,1.18,7.41,548.58,556.54,20.0,12.58,0.0,0.0,0.0,0.0,20.0,12.58,0.0,0.0,0.0,0.0
5518,2022-08-18 22:00:00,2022-08-18,22,Thursday,8.32,0.0,1.02,1.02,7.3,548.58,524.93,7.3,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0
5519,2022-08-18 23:00:00,2022-08-18,23,Thursday,8.53,0.0,0.71,0.71,7.82,468.68,502.43,20.0,12.17,0.0,0.0,0.0,0.0,20.0,12.17,0.0,0.0,0.0,0.0
5520,2022-08-19 00:00:00,2022-08-19,0,Friday,7.15,0.0,0.46,0.46,6.69,468.68,482.12,20.0,13.31,0.0,0.0,0.0,0.0,20.0,13.31,0.0,0.0,0.0,0.0
5521,2022-08-19 01:00:00,2022-08-19,1,Friday,10.89,0.0,0.27,0.27,10.62,468.68,461.55,10.62,0.0,0.0,0.0,0.0,0.0,10.62,0.0,0.0,0.0,0.0,0.0
5522,2022-08-19 02:00:00,2022-08-19,2,Friday,11.68,0.0,0.22,0.22,11.46,468.68,449.59,11.47,0.0,0.0,0.0,0.0,0.0,11.47,0.0,0.0,0.0,0.0,0.0
5523,2022-08-19 03:00:00,2022-08-19,3,Friday,11.56,0.0,0.26,0.26,11.3,468.68,436.33,11.3,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0
5524,2022-08-19 04:00:00,2022-08-19,4,Friday,15.72,0.0,0.33,0.33,15.39,468.68,461.87,15.39,0.0,0.0,0.0,0.0,0.0,15.39,0.0,0.0,0.0,0.0,0.0
5525,2022-08-19 05:00:00,2022-08-19,5,Friday,12.09,0.01,0.33,0.34,11.75,468.68,512.87,20.0,8.26,0.0,0.0,0.0,0.0,20.0,8.26,0.0,0.0,0.0,0.0
5526,2022-08-19 06:00:00,2022-08-19,6,Friday,12.52,0.33,0.26,0.59,11.93,468.68,559.13,20.0,8.06,0.0,0.0,0.0,0.0,20.0,8.06,0.0,0.0,0.0,0.0
5527,2022-08-19 07:00:00,2022-08-19,7,Friday,13.78,0.83,0.22,1.05,12.73,548.58,567.82,20.0,7.28,0.0,0.0,0.0,0.0,20.0,7.28,0.0,0.0,0.0,0.0
5528,2022-08-19 08:00:00,2022-08-19,8,Friday,12.92,1.39,0.26,1.65,11.27,532.76,531.42,11.27,0.0,0.0,0.0,0.0,0.0,11.27,0.0,0.0,0.0,0.0,0.0
5529,2022-08-19 09:00:00,2022-08-19,9,Friday,9.36,2.03,0.41,2.44,6.92,532.76,510.03,6.93,0.0,0.0,0.0,0.0,0.0,6.93,0.0,0.0,0.0,0.0,0.0
5530,2022-08-19 10:00:00,2022-08-19,10,Friday,11.79,2.72,0.63,3.35,8.44,532.76,499.77,8.44,0.0,0.0,0.0,0.0,0.0,8.44,0.0,0.0,0.0,0.0,0.0
5531,2022-08-19 11:00:00,2022-08-19,11,Friday,13.77,2.62,0.88,3.5,10.27,532.76,484.16,10.27,0.0,0.0,0.0,0.0,0.0,10.27,0.0,0.0,0.0,0.0,0.0
5532,2022-08-19 12:00:00,2022-08-19,12,Friday,8.72,2.6,1.2,3.8,4.92,532.76,475.51,4.92,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0
5533,2022-08-19 13:00:00,2022-08-19,13,Friday,8.32,2.33,1.45,3.78,4.54,532.76,461.47,4.54,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0
5534,2022-08-19 14:00:00,2022-08-19,14,Friday,6.78,2.06,1.59,3.65,3.13,532.76,458.52,3.12,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0
5535,2022-08-19 15:00:00,2022-08-19,15,Friday,7.74,1.53,1.7,3.23,4.51,532.76,474.32,4.52,0.0,0.0,0.0,0.0,0.0,4.52,0.0,0.0,0.0,0.0,0.0
5536,2022-08-19 16:00:00,2022-08-19,16,Friday,6.3,1.2,1.72,2.92,3.38,532.76,499.35,3.38,0.0,0.0,0.0,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0
5537,2022-08-19 17:00:00,2022-08-19,17,Friday,4.12,0.68,1.76,2.44,1.68,532.76,526.11,1.69,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0
5538,2022-08-19 18:00:00,2022-08-19,18,Friday,7.65,0.24,1.68,1.92,5.73,532.76,557.72,20.0,14.26,0.0,0.0,0.0,0.0,20.0,14.26,0.0,0.0,0.0,0.0
5539,2022-08-19 19:00:00,2022-08-19,19,Friday,7.13,0.01,1.45,1.46,5.67,548.58,559.61,20.0,14.33,0.0,0.0,0.0,0.0,20.0,14.33,0.0,0.0,0.0,0.0
5540,2022-08-19 20:00:00,2022-08-19,20,Friday,10.15,0.0,1.39,1.39,8.76,548.58,540.82,8.76,0.0,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0
5541,2022-08-19 21:00:00,2022-08-19,21,Friday,10.49,0.0,1.24,1.24,9.25,548.58,522.13,9.25,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0
5542,2022-08-19 22:00:00,2022-08-19,22,Friday,6.6,0.0,1.23,1.23,5.37,548.58,497.45,5.38,0.0,0.0,0.0,0.0,0.0,5.38,0.0,0.0,0.0,0.0,0.0
5543,2022-08-19 23:00:00,2022-08-19,23,Friday,6.54,0.0,1.11,1.11,5.43,468.68,502.51,20.0,14.57,0.0,0.0,0.0,0.0,20.0,14.57,0.0,0.0,0.0,0.0
5544,2022-08-20 00:00:00,2022-08-20,0,Saturday,12.33,0.0,0.94,0.94,11.39,468.68,498.58,20.0,8.61,0.0,0.0,0.0,0.0,20.0,8.61,0.0,0.0,0.0,0.0
5545,2022-08-20 01:00:00,2022-08-20,1,Saturday,11.0,0.0,0.8,0.8,10.2,468.68,498.59,20.0,9.8,0.0,0.0,0.0,0.0,20.0,9.8,0.0,0.0,0.0,0.0
5546,2022-08-20 02:00:00,2022-08-20,2,Saturday,9.71,0.0,0.71,0.71,9.0,468.68,490.19,20.0,11.01,0.0,0.0,0.0,0.0,20.0,11.01,0.0,0.0,0.0,0.0
5547,2022-08-20 03:00:00,2022-08-20,3,Saturday,11.3,0.0,0.73,0.73,10.57,468.68,490.19,20.0,9.44,0.0,0.0,0.0,0.0,20.0,9.44,0.0,0.0,0.0,0.0
5548,2022-08-20 04:00:00,2022-08-20,4,Saturday,12.39,0.0,0.76,0.76,11.63,468.68,498.23,20.0,8.36,0.0,0.0,0.0,0.0,20.0,8.36,0.0,0.0,0.0,0.0
5549,2022-08-20 05:00:00,2022-08-20,5,Saturday,12.75,0.01,0.67,0.68,12.07,468.68,498.6,20.0,7.93,0.0,0.0,0.0,0.0,20.0,7.93,0.0,0.0,0.0,0.0
5550,2022-08-20 06:00:00,2022-08-20,6,Saturday,11.93,0.22,0.53,0.75,11.18,468.68,506.36,20.0,8.81,0.0,0.0,0.0,0.0,20.0,8.81,0.0,0.0,0.0,0.0
5551,2022-08-20 07:00:00,2022-08-20,7,Saturday,13.98,0.62,0.41,1.03,12.95,548.58,494.13,12.95,0.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.0,0.0,0.0
5552,2022-08-20 08:00:00,2022-08-20,8,Saturday,10.46,1.17,0.32,1.49,8.97,548.58,490.02,8.97,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,0.0
5553,2022-08-20 09:00:00,2022-08-20,9,Saturday,14.05,1.77,0.26,2.03,12.02,548.58,463.87,12.02,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,0.0,0.0
5554,2022-08-20 10:00:00,2022-08-20,10,Saturday,13.99,2.64,0.31,2.95,11.04,548.58,435.88,11.04,0.0,0.0,0.0,0.0,0.0,11.04,0.0,0.0,0.0,0.0,0.0
5555,2022-08-20 11:00:00,2022-08-20,11,Saturday,9.76,2.48,0.55,3.03,6.73,548.58,447.12,6.74,0.0,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0
5556,2022-08-20 12:00:00,2022-08-20,12,Saturday,8.25,2.52,0.95,3.47,4.78,548.58,414.46,4.78,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,0.0
5557,2022-08-20 13:00:00,2022-08-20,13,Saturday,8.23,2.81,1.48,4.29,3.94,548.58,414.55,3.94,0.0,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,0.0
5558,2022-08-20 14:00:00,2022-08-20,14,Saturday,7.73,2.68,2.05,4.73,3.0,548.58,466.46,3.01,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0
5559,2022-08-20 15:00:00,2022-08-20,15,Saturday,7.54,2.12,2.39,4.51,3.03,548.58,468.0,3.03,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0
5560,2022-08-20 16:00:00,2022-08-20,16,Saturday,7.73,1.53,2.5,4.03,3.7,548.58,510.62,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0
5561,2022-08-20 17:00:00,2022-08-20,17,Saturday,5.13,0.82,2.23,3.05,2.08,548.58,552.18,18.09,16.0,0.0,0.0,0.0,0.0,18.09,16.0,0.0,0.0,0.0,0.0
5562,2022-08-20 18:00:00,2022-08-20,18,Saturday,4.99,0.29,1.44,1.73,3.26,548.58,608.29,19.26,16.0,0.0,0.0,0.0,0.0,19.26,16.0,0.0,0.0,0.0,0.0
5563,2022-08-20 19:00:00,2022-08-20,19,Saturday,7.29,0.0,0.8,0.8,6.49,548.58,636.58,20.0,13.51,0.0,0.0,0.0,0.0,20.0,13.51,0.0,0.0,0.0,0.0
5564,2022-08-20 20:00:00,2022-08-20,20,Saturday,8.15,0.0,0.48,0.48,7.67,548.58,630.0,20.0,12.33,0.0,0.0,0.0,0.0,20.0,12.33,0.0,0.0,0.0,0.0
5565,2022-08-20 21:00:00,2022-08-20,21,Saturday,9.82,0.0,0.26,0.26,9.56,548.58,600.0,20.0,10.44,0.0,0.0,0.0,0.0,20.0,10.44,0.0,0.0,0.0,0.0
5566,2022-08-20 22:00:00,2022-08-20,22,Saturday,4.21,0.0,0.15,0.15,4.06,548.58,571.61,20.0,15.94,0.0,0.0,0.0,0.0,20.0,15.94,0.0,0.0,0.0,0.0
5567,2022-08-20 23:00:00,2022-08-20,23,Saturday,7.98,0.0,0.14,0.14,7.84,468.68,588.6,20.0,12.16,0.0,0.0,0.0,0.0,20.0,12.16,0.0,0.0,0.0,0.0
5568,2022-08-21 00:00:00,2022-08-21,0,Sunday,6.13,0.0,0.09,0.09,6.04,468.68,544.9,20.0,13.96,0.0,0.0,0.0,0.0,20.0,13.96,0.0,0.0,0.0,0.0
5569,2022-08-21 01:00:00,2022-08-21,1,Sunday,9.47,0.0,0.05,0.05,9.42,468.68,525.22,20.0,10.58,0.0,0.0,0.0,0.0,20.0,10.58,0.0,0.0,0.0,0.0
5570,2022-08-21 02:00:00,2022-08-21,2,Sunday,9.09,0.0,0.0,0.0,9.09,468.68,519.41,20.0,10.91,0.0,0.0,0.0,0.0,20.0,10.91,0.0,0.0,0.0,0.0
5571,2022-08-21 03:00:00,2022-08-21,3,Sunday,10.2,0.0,0.0,0.0,10.2,468.68,504.5,20.0,9.8,0.0,0.0,0.0,0.0,20.0,9.8,0.0,0.0,0.0,0.0
5572,2022-08-21 04:00:00,2022-08-21,4,Sunday,11.18,0.0,0.0,0.0,11.18,468.68,502.81,20.0,8.82,0.0,0.0,0.0,0.0,20.0,8.82,0.0,0.0,0.0,0.0
5573,2022-08-21 05:00:00,2022-08-21,5,Sunday,11.86,0.0,0.03,0.03,11.83,468.68,500.21,20.0,8.17,0.0,0.0,0.0,0.0,20.0,8.17,0.0,0.0,0.0,0.0
5574,2022-08-21 06:00:00,2022-08-21,6,Sunday,9.65,0.31,0.06,0.37,9.28,468.68,499.0,20.0,10.72,0.0,0.0,0.0,0.0,20.0,10.72,0.0,0.0,0.0,0.0
5575,2022-08-21 07:00:00,2022-08-21,7,Sunday,12.64,0.91,0.06,0.97,11.67,468.68,413.8,11.68,0.0,0.0,0.0,0.0,0.0,11.68,0.0,0.0,0.0,0.0,0.0
